77402,D01,20,14,6,I,I5958,0,16/01/2017,02/06/2017
46188,D02,0,0,0,I,ID102,0,,
65231,D04,0,0,0,I,ID102,0,,
49525,D03,9,9,0,I,CC306,0,16/01/2017,02/06/2017
45346,D04,21,18,3,I,CC103,0,16/01/2017,02/06/2017
77764,D04,25,25,0,I,I6913,0,16/01/2017,02/06/2017
49506,D11,0,0,0,I,CC301,0,16/01/2017,02/06/2017
49508,D12,0,2,-2,I,CC301,0,16/01/2017,02/06/2017
55439,D01,30,0,30,I,ET357,0,16/01/2017,02/06/2017
3002,D01,0,0,0,I,F0188,0,,
17663,D01,0,0,0,I,F0190,0,,
50028,D01,25,10,15,I,ID308,0,16/01/2017,02/06/2017
102207,D02,22,8,14,I,I5930,0,16/01/2017,02/06/2017
133398,D03,0,0,0,I,I5936,0,,
55447,D01,30,0,30,I,ET355,0,16/01/2017,02/06/2017
72273,D02,40,0,40,I,ET340,0,16/01/2017,02/06/2017
133338,D02,0,0,0,I,ET352,0,16/01/2017,02/06/2017
133442,D01,0,0,0,I,I6769,0,,
105883,D02,0,0,0,I,UTT59,0,,
117744,D03,0,0,0,I,I5978,0,,
133441,D01,0,0,0,I,I6824,0,,
78953,D01,0,0,0,I,I6774,0,,
50115,D01,20,0,20,I,MT230,0,,
88989,D02,40,7,33,I,I7025,0,16/01/2017,02/06/2017
95722,D03,0,4,-4,I,I7025,0,16/01/2017,02/06/2017
119892,D04,40,35,5,I,I7025,0,16/01/2017,02/06/2017
50162,D02,0,0,0,I,IM213,0,,
133088,D05,0,0,0,I,I7294,0,16/01/2017,02/06/2017
7692,D01,0,0,0,I,UTT13,0,,
42721,D04,40,18,22,A,I5896,1111111,16/01/2017,02/06/2017
57668,D14,26,26,0,A,I5896,1111111,16/01/2017,02/06/2017
119882,D02,40,40,0,A,I5911,2000482,16/01/2017,02/06/2017
119883,D03,40,19,21,A,I5911,2000482,16/01/2017,02/06/2017
49544,D08,24,10,14,A,CC312,2000482,16/01/2017,02/06/2017
75464,D01,15,2,13,A,I7675,2000768,16/01/2017,02/06/2017
59577,D07,24,24,0,A,I5885,2003023,16/01/2017,02/06/2017
59721,D12,24,24,0,A,I5885,2003023,16/01/2017,02/06/2017
119097,D03,35,29,6,A,I7449,2003058,16/01/2017,02/06/2017
122711,D04,35,30,5,A,I7449,2003058,16/01/2017,02/06/2017
44723,D01,20,7,13,A,FS306,2004593,16/01/2017,02/06/2017
118757,D01,15,18,-3,A,I6029,2004593,16/01/2017,02/06/2017
49978,D01,18,12,6,A,FS115,2004593,16/01/2017,02/06/2017
43708,D01,15,15,0,A,I6918,2004593,16/01/2017,02/06/2017
72268,D02,20,20,0,A,I5998,2004593,16/01/2017,18/03/2017
43710,D03,16,9,7,A,I6918,2004593,16/01/2017,02/06/2017
46102,D05,20,20,0,A,FS108,2004666,16/01/2017,02/06/2017
49778,D01,35,4,31,A,I5955,2005468,16/01/2017,02/06/2017
42301,D01,30,34,-4,A,I5990,2005468,16/01/2017,02/06/2017
90473,D01,20,5,15,A,I5960,2005468,16/01/2017,02/06/2017
42813,D01,20,11,9,A,I5952,2005468,16/01/2017,02/06/2017
57747,D01,20,9,11,A,I5956,2005468,16/01/2017,02/06/2017
50046,D02,35,35,0,A,ID408,2006081,16/01/2017,02/06/2017
44760,D02,25,6,19,A,ID303,2006081,16/01/2017,02/06/2017
117493,D04,30,29,1,A,I7380,2006081,16/01/2017,02/06/2017
76965,D02,35,34,1,A,I7358,2006081,16/01/2017,02/06/2017
76975,D05,38,38,0,A,I7361,2006081,16/01/2017,02/06/2017
124762,D04,18,13,5,A,I7384,2006081,16/01/2017,02/06/2017
44217,D01,10,3,7,A,I7655,2006227,,
50237,D02,30,6,24,A,IM315,2006227,16/01/2017,02/06/2017
52209,D04,30,1,29,A,IM404,2006227,16/01/2017,02/06/2017
91762,D01,41,41,0,A,I7023,2006472,16/01/2017,02/06/2017
